date,wp1,u,v,ws,wd
2011-12-26 23:00:00,0.682,2.64,3.63,4.49,36.04
2011-12-27 00:00:00,0.732,3.0,3.64,4.72,39.43
2011-12-27 01:00:00,0.762,3.36,3.65,4.96,42.71
2011-12-27 02:00:00,0.862,3.63,3.75,5.22,44.05
2011-12-27 03:00:00,0.807,3.83,4.04,5.57,43.51
2011-12-27 04:00:00,0.747,3.96,4.39,5.92,42.05
2011-12-27 05:00:00,0.852,4.01,4.67,6.15,40.67
2011-12-27 06:00:00,0.8220000000000001,3.96,4.69,6.14,40.18
2011-12-27 07:00:00,0.8320000000000001,3.8,4.35,5.78,41.13
2011-12-27 08:00:00,0.747,3.56,3.82,5.22,42.93
2011-12-27 09:00:00,0.687,3.24,3.31,4.63,44.35
2011-12-27 10:00:00,0.541,2.88,3.0,4.16,43.86
2011-12-27 11:00:00,0.311,2.53,2.83,3.8,41.72
2011-12-27 12:00:00,0.301,2.24,2.74,3.53,39.25
2011-12-29 13:00:00,0.08,-1.01,1.28,1.63,321.69
2011-12-29 14:00:00,0.115,-1.2,1.44,1.88,320.03
2011-12-29 15:00:00,0.155,-1.33,2.05,2.44,327.17
2011-12-29 16:00:00,0.145,-1.41,2.92,3.24,334.24
2011-12-29 17:00:00,0.15,-1.49,3.69,3.98,338.0
2011-12-29 18:00:00,0.11,-1.62,4.02,4.34,338.03
2011-12-29 19:00:00,0.145,-1.84,3.7,4.13,333.6
2011-12-29 20:00:00,0.21600000000000003,-2.1,3.03,3.69,325.22
2011-12-29 21:00:00,0.226,-2.39,2.48,3.45,315.99
2011-12-29 22:00:00,0.321,-2.67,2.38,3.58,311.67
2011-12-29 23:00:00,0.461,-2.91,2.57,3.88,311.53
2011-12-30 00:00:00,0.47600000000000003,-3.07,2.79,4.14,312.28
2011-12-30 01:00:00,0.451,-3.56,1.87,4.03,297.71
2011-12-30 02:00:00,0.406,-3.66,1.79,4.07,296.04
2011-12-30 03:00:00,0.396,-3.66,1.65,4.02,294.27
2011-12-30 04:00:00,0.331,-3.6,1.49,3.9,292.53
2011-12-30 05:00:00,0.24600000000000002,-3.49,1.35,3.74,291.09
2011-12-30 06:00:00,0.14,-3.36,1.25,3.58,290.35
2011-12-30 07:00:00,0.045,-3.21,1.21,3.43,290.73
2011-12-30 08:00:00,0.01,-3.05,1.24,3.29,292.13
2011-12-30 09:00:00,0.0,-2.88,1.3,3.16,294.33
2011-12-30 10:00:00,0.0,-2.69,1.38,3.02,297.15
2011-12-30 11:00:00,0.0,-2.51,1.49,2.92,300.77
2011-12-30 12:00:00,0.0,-2.34,1.66,2.86,305.36
2011-12-30 13:00:00,0.0,-2.18,2.27,3.14,316.09
2011-12-30 14:00:00,0.0,-1.99,2.6,3.28,322.59
2011-12-30 15:00:00,0.0,-1.33,2.63,2.94,333.21
2011-12-30 16:00:00,0.0,-0.43,2.44,2.48,350.05
2011-12-30 17:00:00,0.0,0.34,2.24,2.26,8.61
2011-12-30 18:00:00,0.0,0.59,2.21,2.29,14.87
2011-12-30 19:00:00,0.0,0.07,2.46,2.47,1.66
2011-12-30 20:00:00,0.0,-0.85,2.76,2.89,342.78
2011-12-30 21:00:00,0.0,-1.69,2.75,3.23,328.4
2011-12-30 22:00:00,0.0,-2.07,2.23,3.04,317.12
2011-12-30 23:00:00,0.0,-2.16,1.49,2.62,304.62
2011-12-31 00:00:00,0.0,-2.27,0.96,2.46,292.86
2012-01-02 01:00:00,0.852,8.62,1.11,8.69,82.69
2012-01-02 02:00:00,0.8320000000000001,8.62,0.68,8.65,85.46
2012-01-02 03:00:00,0.8270000000000001,8.21,0.54,8.23,86.25
2012-01-02 04:00:00,0.8170000000000001,7.56,0.57,7.58,85.72
2012-01-02 05:00:00,0.812,6.92,0.62,6.95,84.89
2012-01-02 06:00:00,0.807,6.57,0.54,6.59,85.32
2012-01-02 07:00:00,0.802,6.66,0.22,6.67,88.11
2012-01-02 08:00:00,0.777,6.92,-0.2,6.93,91.65
2012-01-02 09:00:00,0.767,6.93,-0.53,6.95,94.35
2012-01-02 10:00:00,0.797,6.44,-0.63,6.47,95.57
2012-01-02 11:00:00,0.737,5.77,-0.6,5.8,95.99
2012-01-02 12:00:00,0.757,5.39,-0.62,5.42,96.53
2012-01-02 13:00:00,0.862,5.76,-0.98,5.85,99.64
2012-01-02 14:00:00,0.892,5.63,-1.18,5.76,101.82
2012-01-02 15:00:00,0.862,5.65,-1.7,5.9,106.73
2012-01-02 16:00:00,0.852,5.73,-2.39,6.21,112.65
2012-01-02 17:00:00,0.632,5.74,-3.05,6.5,118.02
2012-01-02 18:00:00,0.406,5.51,-3.46,6.51,122.11
2012-01-02 19:00:00,0.42100000000000004,4.97,-3.47,6.06,124.89
2012-01-02 20:00:00,0.536,4.26,-3.21,5.33,126.98
2012-01-02 21:00:00,0.622,3.59,-2.9,4.61,128.89
2012-01-02 22:00:00,0.531,3.12,-2.69,4.12,130.84
2012-01-02 23:00:00,0.602,2.83,-2.62,3.86,132.76
2012-01-03 00:00:00,0.647,2.69,-2.66,3.78,134.68
2012-01-03 01:00:00,0.652,2.46,-3.02,3.9,140.89
2012-01-03 02:00:00,0.596,2.18,-2.91,3.63,143.17
2012-01-03 03:00:00,0.556,2.09,-2.72,3.44,142.47
2012-01-03 04:00:00,0.501,2.16,-2.52,3.32,139.44
2012-01-03 05:00:00,0.361,2.31,-2.38,3.32,135.79
2012-01-03 06:00:00,0.396,2.51,-2.4,3.47,133.66
2012-01-03 07:00:00,0.42100000000000004,2.69,-2.61,3.75,134.1
2012-01-03 08:00:00,0.486,2.83,-2.85,4.02,135.13
2012-01-03 09:00:00,0.622,2.9,-2.87,4.08,134.69
2012-01-03 10:00:00,0.506,2.86,-2.56,3.84,131.78
2012-01-03 11:00:00,0.667,2.63,-2.2,3.43,129.93
2012-01-03 12:00:00,0.747,2.11,-2.2,3.05,136.26
2012-01-05 13:00:00,0.015,1.49,-0.9,1.74,121.01
2012-01-05 14:00:00,0.0,1.55,-0.54,1.64,109.28
2012-01-05 15:00:00,0.01,2.04,-0.42,2.09,101.59
2012-01-05 16:00:00,0.005,2.78,-0.44,2.82,99.0
2012-01-05 17:00:00,0.05,3.5,-0.51,3.54,98.35
2012-01-05 18:00:00,0.195,3.89,-0.54,3.93,97.93
2012-01-05 19:00:00,0.361,3.78,-0.44,3.8,96.63
2012-01-05 20:00:00,0.261,3.37,-0.14,3.37,92.46
2012-01-05 21:00:00,0.21100000000000002,3.01,0.39,3.04,82.56
2012-01-05 22:00:00,0.15,2.92,1.17,3.15,68.09
2012-01-05 23:00:00,0.201,2.91,1.99,3.52,55.62
2012-01-06 00:00:00,0.231,2.68,2.58,3.72,46.16
2012-01-06 01:00:00,0.21100000000000002,0.92,2.52,2.69,20.09
2012-01-06 02:00:00,0.311,0.95,2.67,2.84,19.56
2012-01-06 03:00:00,0.376,1.2,2.75,3.0,23.51
2012-01-06 04:00:00,0.396,1.6,2.76,3.19,30.15
2012-01-06 05:00:00,0.386,2.1,2.67,3.4,38.12
2012-01-06 06:00:00,0.41100000000000003,2.62,2.48,3.61,46.56
2012-01-06 07:00:00,0.516,3.1,2.17,3.79,54.96
2012-01-06 08:00:00,0.596,3.49,1.83,3.94,62.35
2012-01-06 09:00:00,0.667,3.72,1.52,4.02,67.73
2012-01-06 10:00:00,0.7070000000000001,3.78,1.34,4.01,70.49
2012-01-06 11:00:00,0.757,3.69,1.26,3.9,71.14
2012-01-06 12:00:00,0.757,3.55,1.28,3.77,70.22
2012-01-06 13:00:00,0.722,3.99,1.63,4.31,67.75
2012-01-06 14:00:00,0.602,3.81,1.67,4.15,66.37
2012-01-06 15:00:00,0.602,3.81,1.68,4.17,66.24
2012-01-06 16:00:00,0.607,3.95,1.67,4.29,67.08
2012-01-06 17:00:00,0.667,4.14,1.63,4.44,68.49
2012-01-06 18:00:00,0.596,4.3,1.55,4.57,70.17
2012-01-06 19:00:00,0.561,4.37,1.43,4.59,71.92
2012-01-06 20:00:00,0.466,4.33,1.28,4.51,73.58
2012-01-06 21:00:00,0.526,4.18,1.12,4.32,74.96
2012-01-06 22:00:00,0.561,3.93,0.98,4.05,76.01
2012-01-06 23:00:00,0.47100000000000003,3.75,0.83,3.84,77.52
2012-01-07 00:00:00,0.521,3.81,0.65,3.86,80.36
2012-01-09 01:00:00,0.271,2.56,2.17,3.35,49.71
2012-01-09 02:00:00,0.271,2.84,2.33,3.68,50.64
2012-01-09 03:00:00,0.29600000000000004,2.97,2.34,3.78,51.8
2012-01-09 04:00:00,0.311,3.0,2.23,3.73,53.39
2012-01-09 05:00:00,0.376,3.01,2.03,3.63,56.01
2012-01-09 06:00:00,0.536,3.09,1.76,3.56,60.3
2012-01-09 07:00:00,0.5660000000000001,3.31,1.48,3.63,65.91
2012-01-09 08:00:00,0.371,3.61,1.32,3.85,70.0
2012-01-09 09:00:00,0.28600000000000003,3.91,1.42,4.16,70.02
2012-01-09 10:00:00,0.361,4.1,1.88,4.51,65.4
2012-01-09 11:00:00,0.271,4.1,2.46,4.78,59.01
2012-01-09 12:00:00,0.19,3.8,2.87,4.76,52.88
2012-01-09 13:00:00,0.21100000000000002,1.66,1.92,2.54,40.78
2012-01-09 14:00:00,0.326,1.81,2.42,3.02,36.78
2012-01-09 15:00:00,0.436,2.41,3.05,3.89,38.39
2012-01-09 16:00:00,0.627,3.26,3.69,4.92,41.41
2012-01-09 17:00:00,0.8420000000000001,4.02,4.19,5.81,43.84
2012-01-09 18:00:00,0.867,4.38,4.36,6.18,45.12
2012-01-09 19:00:00,0.867,4.11,4.1,5.81,45.08
2012-01-09 20:00:00,0.757,3.52,3.63,5.06,44.09
2012-01-09 21:00:00,0.6970000000000001,3.02,3.25,4.43,42.87
2012-01-09 22:00:00,0.612,2.92,3.15,4.3,42.83
2012-01-09 23:00:00,0.792,3.17,3.19,4.49,44.87
2012-01-10 00:00:00,0.852,3.58,3.09,4.73,49.28
2012-01-10 01:00:00,0.857,4.74,3.37,5.82,54.6
2012-01-10 02:00:00,0.8420000000000001,4.85,2.58,5.49,61.97
2012-01-10 03:00:00,0.852,4.91,1.87,5.25,69.1
2012-01-10 04:00:00,0.812,4.91,1.23,5.07,75.9
2012-01-10 05:00:00,0.737,4.87,0.65,4.91,82.42
2012-01-10 06:00:00,0.7170000000000001,4.78,0.09,4.78,88.87
2012-01-10 07:00:00,0.5660000000000001,4.64,-0.44,4.66,95.37
2012-01-10 08:00:00,0.561,4.45,-0.92,4.55,101.7
2012-01-10 09:00:00,0.7120000000000001,4.24,-1.33,4.44,107.48
2012-01-10 10:00:00,0.5710000000000001,4.0,-1.65,4.33,112.45
2012-01-10 11:00:00,0.617,3.76,-1.89,4.21,116.72
2012-01-10 12:00:00,0.361,3.56,-2.09,4.13,120.4
2012-01-12 13:00:00,0.21100000000000002,-3.71,0.55,3.75,278.45
2012-01-12 14:00:00,0.20600000000000002,-3.77,0.66,3.83,279.9
2012-01-12 15:00:00,0.28600000000000003,-3.62,0.85,3.72,283.25
2012-01-12 16:00:00,0.261,-3.34,1.1,3.51,288.18
2012-01-12 17:00:00,0.195,-3.01,1.29,3.28,293.2
2012-01-12 18:00:00,0.16,-2.76,1.34,3.07,295.8
2012-01-12 19:00:00,0.11,-2.65,1.19,2.9,294.09
2012-01-12 20:00:00,0.055,-2.57,1.05,2.78,292.21
2012-01-12 21:00:00,0.045,-2.38,1.2,2.66,296.82
2012-01-12 22:00:00,0.06,-1.94,1.81,2.65,312.92
2012-01-12 23:00:00,0.14,-1.25,2.6,2.89,334.29
2012-01-13 00:00:00,0.16,-0.31,3.22,3.24,354.45
2012-01-13 01:00:00,0.341,1.13,3.44,3.62,18.25
2012-01-13 02:00:00,0.47600000000000003,2.31,3.49,4.19,33.44
2012-01-13 03:00:00,0.431,2.78,3.42,4.4,39.11
2012-01-13 04:00:00,0.321,2.76,3.25,4.26,40.41
2012-01-13 05:00:00,0.331,2.56,3.02,3.95,40.26
2012-01-13 06:00:00,0.486,2.46,2.75,3.69,41.72
2012-01-13 07:00:00,0.41600000000000004,2.69,2.5,3.67,47.07
2012-01-13 08:00:00,0.321,3.14,2.36,3.93,53.1
2012-01-13 09:00:00,0.451,3.64,2.46,4.4,55.95
2012-01-13 10:00:00,0.441,4.04,2.86,4.95,54.67
2012-01-13 11:00:00,0.596,4.33,3.35,5.47,52.21
2012-01-13 12:00:00,0.667,4.54,3.66,5.84,51.12
2012-01-13 13:00:00,0.812,4.54,3.2,5.56,54.8
2012-01-13 14:00:00,0.8320000000000001,4.76,2.2,5.24,65.18
2012-01-13 15:00:00,0.727,4.77,0.68,4.82,81.85
2012-01-13 16:00:00,0.41100000000000003,4.66,-1.07,4.78,102.89
2012-01-13 17:00:00,0.326,4.54,-2.67,5.27,120.44
2012-01-13 18:00:00,0.436,4.55,-3.71,5.87,129.23
2012-01-13 19:00:00,0.496,4.74,-3.92,6.15,129.55
2012-01-13 20:00:00,0.531,4.95,-3.54,6.09,125.54
2012-01-13 21:00:00,0.521,4.92,-2.95,5.74,120.96
2012-01-13 22:00:00,0.501,4.49,-2.48,5.12,118.93
2012-01-13 23:00:00,0.48100000000000004,3.81,-2.17,4.39,119.71
2012-01-14 00:00:00,0.456,3.14,-2.03,3.74,122.91
2012-01-16 01:00:00,0.276,0.05,4.11,4.11,0.74
2012-01-16 02:00:00,0.361,0.26,4.68,4.68,3.14
2012-01-16 03:00:00,0.316,0.19,4.87,4.88,2.28
2012-01-16 04:00:00,0.486,-0.04,4.79,4.79,359.48
2012-01-16 05:00:00,0.591,-0.34,4.53,4.54,355.74
2012-01-16 06:00:00,0.536,-0.56,4.18,4.22,352.38
2012-01-16 07:00:00,0.486,-0.62,3.84,3.89,350.83
2012-01-16 08:00:00,0.47100000000000003,-0.58,3.59,3.63,350.86
2012-01-16 09:00:00,0.536,-0.52,3.49,3.53,351.46
2012-01-16 10:00:00,0.647,-0.53,3.59,3.63,351.61
2012-01-16 11:00:00,0.682,-0.56,3.84,3.88,351.69
2012-01-16 12:00:00,0.737,-0.56,4.14,4.17,352.35
2012-01-16 13:00:00,0.762,-1.08,4.43,4.56,346.33
2012-01-16 14:00:00,0.792,-0.73,4.48,4.54,350.74
2012-01-16 15:00:00,0.802,-0.15,4.77,4.77,358.21
2012-01-16 16:00:00,0.812,0.57,5.16,5.19,6.3
2012-01-16 17:00:00,0.807,1.31,5.43,5.58,13.57
2012-01-16 18:00:00,0.7020000000000001,1.95,5.33,5.68,20.09
2012-01-16 19:00:00,0.732,2.4,4.73,5.31,26.84
2012-01-16 20:00:00,0.722,2.65,3.87,4.69,34.41
2012-01-16 21:00:00,0.581,2.74,3.06,4.11,41.86
2012-01-16 22:00:00,0.47600000000000003,2.71,2.56,3.73,46.55
2012-01-16 23:00:00,0.511,2.59,2.3,3.47,48.34
2012-01-17 00:00:00,0.486,2.44,2.13,3.24,48.93
2012-01-17 01:00:00,0.48100000000000004,2.41,2.38,3.39,45.33
2012-01-17 02:00:00,0.386,2.43,2.22,3.29,47.58
2012-01-17 03:00:00,0.301,2.38,2.06,3.15,49.11
2012-01-17 04:00:00,0.185,2.27,1.9,2.96,50.12
2012-01-17 05:00:00,0.12,2.13,1.71,2.73,51.32
2012-01-17 06:00:00,0.1,2.0,1.47,2.48,53.79
2012-01-17 07:00:00,0.07,1.89,1.17,2.23,58.3
2012-01-17 08:00:00,0.05,1.7,0.87,1.91,62.81
2012-01-17 09:00:00,0.0,1.28,0.64,1.43,63.25
2012-01-17 10:00:00,0.0,0.56,0.54,0.78,46.0
2012-01-17 11:00:00,0.0,-0.29,0.55,0.62,332.34
2012-01-17 12:00:00,0.0,-1.03,0.64,1.21,301.64
2012-01-19 13:00:00,0.902,0.08,7.52,7.52,0.58
2012-01-19 14:00:00,0.857,1.04,8.24,8.31,7.21
2012-01-19 15:00:00,0.897,2.52,8.28,8.65,16.94
2012-01-19 16:00:00,0.887,4.22,7.73,8.81,28.64
2012-01-19 17:00:00,0.8420000000000001,5.73,6.63,8.76,40.8
2012-01-19 18:00:00,0.782,6.58,5.0,8.27,52.76
2012-01-19 19:00:00,0.872,6.5,2.94,7.14,65.64
2012-01-19 20:00:00,0.8270000000000001,5.82,0.89,5.89,81.28
2012-01-19 21:00:00,0.802,5.04,-0.62,5.08,97.02
2012-01-19 22:00:00,0.812,4.55,-1.23,4.71,105.09
2012-01-19 23:00:00,0.807,4.31,-1.19,4.47,105.47
2012-01-20 00:00:00,0.8270000000000001,4.17,-0.94,4.28,102.76
2012-01-20 01:00:00,0.792,4.25,-0.85,4.34,101.33
2012-01-20 02:00:00,0.792,3.99,-0.66,4.05,99.41
2012-01-20 03:00:00,0.787,3.88,-0.57,3.92,98.31
2012-01-20 04:00:00,0.6920000000000001,3.86,-0.56,3.9,98.25
2012-01-20 05:00:00,0.366,3.84,-0.68,3.9,100.03
2012-01-20 06:00:00,0.306,3.71,-0.98,3.84,104.75
2012-01-20 07:00:00,0.316,3.43,-1.45,3.72,112.85
2012-01-20 08:00:00,0.226,3.09,-1.83,3.59,120.65
2012-01-20 09:00:00,0.14,2.81,-1.81,3.35,122.75
2012-01-20 10:00:00,0.04,2.7,-1.2,2.95,113.92
2012-01-20 11:00:00,0.015,2.67,-0.31,2.68,96.63
2012-01-20 12:00:00,0.005,2.58,0.41,2.61,81.0
2012-01-20 13:00:00,0.01,1.29,0.65,1.44,63.38
2012-01-20 14:00:00,0.01,1.46,0.89,1.71,58.57
2012-01-20 15:00:00,0.02,1.87,1.0,2.13,61.84
2012-01-20 16:00:00,0.07,2.39,1.02,2.6,66.83
2012-01-20 17:00:00,0.12,2.78,1.01,2.96,70.09
2012-01-20 18:00:00,0.1,2.8,1.02,2.98,70.07
2012-01-20 19:00:00,0.14,2.31,1.09,2.56,64.67
2012-01-20 20:00:00,0.095,1.63,1.24,2.05,52.76
2012-01-20 21:00:00,0.025,1.18,1.43,1.85,39.52
2012-01-20 22:00:00,0.055,1.26,1.64,2.07,37.6
2012-01-20 23:00:00,0.005,1.65,1.79,2.43,42.66
2012-01-21 00:00:00,0.0,1.97,1.78,2.65,47.87
2012-01-23 01:00:00,0.682,-1.39,3.98,4.22,340.71
2012-01-23 02:00:00,0.677,-0.98,4.1,4.21,346.58
2012-01-23 03:00:00,0.667,-0.61,4.08,4.13,351.48
2012-01-23 04:00:00,0.7120000000000001,-0.32,4.01,4.02,355.42
2012-01-23 05:00:00,0.677,-0.13,3.98,3.98,358.14
2012-01-23 06:00:00,0.687,-0.06,4.11,4.11,359.19
2012-01-23 07:00:00,0.662,-0.13,4.46,4.46,358.3
2012-01-23 08:00:00,0.596,-0.38,4.88,4.9,355.57
2012-01-23 09:00:00,0.441,-0.82,5.17,5.24,350.98
2012-01-23 10:00:00,0.431,-1.44,5.2,5.39,344.48
2012-01-23 11:00:00,0.47600000000000003,-2.04,5.13,5.52,338.26
2012-01-23 12:00:00,0.41100000000000003,-2.38,5.2,5.72,335.39
2012-01-23 13:00:00,0.632,-2.34,6.48,6.89,340.11
2012-01-23 14:00:00,0.8270000000000001,-2.01,6.92,7.21,343.78
2012-01-23 15:00:00,0.907,-1.63,7.1,7.28,347.09
2012-01-23 16:00:00,0.902,-1.22,7.06,7.17,350.21
2012-01-23 17:00:00,0.892,-0.87,6.87,6.92,352.79
2012-01-23 18:00:00,0.892,-0.67,6.56,6.6,354.17
2012-01-23 19:00:00,0.8320000000000001,-0.65,6.2,6.23,353.97
2012-01-23 20:00:00,0.807,-0.63,5.89,5.92,353.9
2012-01-23 21:00:00,0.787,-0.34,5.75,5.76,356.59
2012-01-23 22:00:00,0.747,0.39,5.83,5.85,3.79
2012-01-23 23:00:00,0.752,1.44,5.96,6.13,13.59
2012-01-24 00:00:00,0.757,2.63,5.88,6.45,24.13
2012-01-24 01:00:00,0.8320000000000001,3.71,4.97,6.2,36.78
2012-01-24 02:00:00,0.877,5.14,4.56,6.87,48.41
2012-01-24 03:00:00,0.872,5.96,4.35,7.37,53.89
2012-01-24 04:00:00,0.867,6.32,4.26,7.62,55.98
2012-01-24 05:00:00,0.867,6.39,4.22,7.65,56.55
2012-01-24 06:00:00,0.857,6.36,4.12,7.58,57.07
2012-01-24 07:00:00,0.862,6.37,3.89,7.46,58.57
2012-01-24 08:00:00,0.927,6.34,3.59,7.29,60.5
2012-01-24 09:00:00,0.922,6.16,3.28,6.98,61.92
2012-01-24 10:00:00,0.887,5.76,3.03,6.51,62.24
2012-01-24 11:00:00,0.8320000000000001,5.48,2.81,6.16,62.84
2012-01-24 12:00:00,0.8220000000000001,5.72,2.58,6.27,65.71
2012-01-26 13:00:00,0.05,-2.27,2.73,3.55,320.26
2012-01-26 14:00:00,0.09,-2.46,3.01,3.89,320.74
2012-01-26 15:00:00,0.115,-2.66,3.1,4.09,319.43
2012-01-26 16:00:00,0.14,-2.84,3.05,4.16,317.03
2012-01-26 17:00:00,0.065,-2.97,2.88,4.13,314.12
2012-01-26 18:00:00,0.105,-3.0,2.63,4.0,311.24
2012-01-26 19:00:00,0.175,-2.93,2.36,3.76,308.79
2012-01-26 20:00:00,0.175,-2.79,2.07,3.47,306.55
2012-01-26 21:00:00,0.16,-2.65,1.8,3.21,304.21
2012-01-26 22:00:00,0.17,-2.57,1.57,3.01,301.54
2012-01-26 23:00:00,0.185,-2.53,1.36,2.88,298.26
2012-01-27 00:00:00,0.23600000000000002,-2.55,1.13,2.79,293.99
2012-01-27 01:00:00,0.165,-3.24,0.79,3.33,283.67
2012-01-27 02:00:00,0.07,-3.1,0.61,3.16,281.17
2012-01-27 03:00:00,0.0,-3.1,0.42,3.12,277.67
2012-01-27 04:00:00,0.0,-3.16,0.19,3.17,273.52
2012-01-27 05:00:00,0.0,-3.21,-0.09,3.21,268.48
2012-01-27 06:00:00,0.0,-3.15,-0.46,3.18,261.76
2012-01-27 07:00:00,0.0,-2.9,-0.93,3.05,252.26
2012-01-27 08:00:00,0.0,-2.42,-1.42,2.81,239.59
2012-01-27 09:00:00,0.0,-1.67,-1.83,2.48,222.31
2012-01-27 10:00:00,0.0,-0.63,-2.08,2.18,196.91
2012-01-27 11:00:00,0.0,0.51,-2.25,2.31,167.29
2012-01-27 12:00:00,0.0,1.55,-2.44,2.9,147.57
2012-01-27 13:00:00,0.0,2.04,-3.19,3.78,147.4
2012-01-27 14:00:00,0.0,2.97,-3.52,4.6,139.82
2012-01-27 15:00:00,0.0,3.76,-3.61,5.21,133.81
2012-01-27 16:00:00,0.0,4.43,-3.52,5.65,128.46
2012-01-27 17:00:00,0.0,5.05,-3.33,6.05,123.35
2012-01-27 18:00:00,0.21600000000000003,5.74,-3.12,6.53,118.53
2012-01-27 19:00:00,0.451,6.5,-2.96,7.15,114.48
2012-01-27 20:00:00,0.47100000000000003,7.06,-2.81,7.59,111.7
2012-01-27 21:00:00,0.446,7.02,-2.59,7.48,110.26
2012-01-27 22:00:00,0.617,6.19,-2.26,6.59,110.08
2012-01-27 23:00:00,0.612,5.01,-1.85,5.34,110.28
2012-01-28 00:00:00,0.5760000000000001,4.08,-1.4,4.31,108.91
2012-01-30 01:00:00,0.331,3.34,-1.79,3.79,118.18
2012-01-30 02:00:00,0.336,3.89,-1.76,4.27,114.41
2012-01-30 03:00:00,0.331,4.13,-1.47,4.38,109.6
2012-01-30 04:00:00,0.42100000000000004,4.14,-1.01,4.27,103.68
2012-01-30 05:00:00,0.541,4.07,-0.57,4.11,97.95
2012-01-30 06:00:00,0.531,4.03,-0.35,4.04,94.96
2012-01-30 07:00:00,0.29600000000000004,4.11,-0.46,4.14,96.37
2012-01-30 08:00:00,0.361,4.26,-0.6,4.3,98.06
2012-01-30 09:00:00,0.311,4.36,-0.39,4.37,95.1
2012-01-30 10:00:00,0.231,4.34,0.42,4.36,84.47
2012-01-30 11:00:00,0.14,4.26,1.44,4.49,71.32
2012-01-30 12:00:00,0.12,4.2,2.13,4.71,63.09
2012-01-30 13:00:00,0.105,3.77,0.34,3.78,84.85
2012-01-30 14:00:00,0.16,4.48,0.53,4.51,83.26
2012-01-30 15:00:00,0.226,4.61,0.98,4.72,77.96
2012-01-30 16:00:00,0.29100000000000004,4.31,1.58,4.59,69.84
2012-01-30 17:00:00,0.276,3.69,2.13,4.26,59.99
2012-01-30 18:00:00,0.316,2.91,2.44,3.8,50.1
2012-01-30 19:00:00,0.381,2.09,2.36,3.16,41.48
2012-01-30 20:00:00,0.175,1.28,2.12,2.47,31.22
2012-01-30 21:00:00,0.06,0.52,1.96,2.03,14.98
2012-01-30 22:00:00,0.105,-0.14,2.1,2.1,356.28
2012-01-30 23:00:00,0.185,-0.62,2.4,2.48,345.44
2012-01-31 00:00:00,0.34600000000000003,-0.86,2.69,2.82,342.32
2012-01-31 01:00:00,0.446,-1.33,3.6,3.84,339.72
2012-01-31 02:00:00,0.406,-1.0,3.08,3.24,341.96
2012-01-31 03:00:00,0.311,-0.52,2.82,2.87,349.61
2012-01-31 04:00:00,0.185,0.08,2.74,2.74,1.71
2012-01-31 05:00:00,0.14,0.75,2.72,2.82,15.33
2012-01-31 06:00:00,0.09,1.43,2.65,3.01,28.29
2012-01-31 07:00:00,0.095,2.08,2.47,3.23,40.15
2012-01-31 08:00:00,0.18,2.63,2.25,3.47,49.49
2012-01-31 09:00:00,0.316,3.01,2.14,3.7,54.64
2012-01-31 10:00:00,0.331,3.17,2.21,3.86,55.04
2012-01-31 11:00:00,0.35100000000000003,3.14,2.37,3.93,52.98
2012-01-31 12:00:00,0.35100000000000003,3.0,2.44,3.86,50.91
2012-02-02 13:00:00,0.005,0.63,-1.89,1.99,161.41
2012-02-02 14:00:00,0.0,0.93,-2.16,2.35,156.8
2012-02-02 15:00:00,0.015,1.16,-2.32,2.59,153.54
2012-02-02 16:00:00,0.05,1.34,-2.39,2.74,150.82
2012-02-02 17:00:00,0.065,1.51,-2.43,2.86,148.17
2012-02-02 18:00:00,0.09,1.7,-2.47,3.0,145.44
2012-02-02 19:00:00,0.11,1.95,-2.57,3.22,142.79
2012-02-02 20:00:00,0.11,2.16,-2.64,3.42,140.7
2012-02-02 21:00:00,0.095,2.25,-2.63,3.46,139.38
2012-02-02 22:00:00,0.14,2.16,-2.47,3.28,138.79
2012-02-02 23:00:00,0.15,1.95,-2.2,2.94,138.49
2012-02-03 00:00:00,0.14,1.73,-1.91,2.58,137.82
2012-02-03 01:00:00,0.1,2.22,-1.4,2.62,122.3
2012-02-03 02:00:00,0.07,2.02,-1.11,2.31,118.84
2012-02-03 03:00:00,0.145,1.9,-0.91,2.11,115.56
2012-02-03 04:00:00,0.135,1.85,-0.76,2.0,112.17
2012-02-03 05:00:00,0.08,1.92,-0.6,2.01,107.44
2012-02-03 06:00:00,0.06,2.15,-0.4,2.19,100.48
2012-02-03 07:00:00,0.05,2.55,-0.11,2.55,92.43
2012-02-03 08:00:00,0.065,2.95,0.19,2.96,86.28
2012-02-03 09:00:00,0.065,3.18,0.41,3.21,82.74
2012-02-03 10:00:00,0.085,3.11,0.46,3.14,81.49
2012-02-03 11:00:00,0.175,2.93,0.44,2.96,81.47
2012-02-03 12:00:00,0.21100000000000002,2.91,0.43,2.94,81.62
2012-02-03 13:00:00,0.226,3.85,0.08,3.86,88.8
2012-02-03 14:00:00,0.1,4.53,-0.13,4.53,91.6
2012-02-03 15:00:00,0.11,4.92,-0.27,4.93,93.18
2012-02-03 16:00:00,0.065,5.08,-0.39,5.1,94.36
2012-02-03 17:00:00,0.05,5.08,-0.53,5.1,95.91
2012-02-03 18:00:00,0.105,4.98,-0.76,5.04,98.62
2012-02-03 19:00:00,0.115,4.84,-1.1,4.97,102.83
2012-02-03 20:00:00,0.09,4.62,-1.43,4.83,107.22
2012-02-03 21:00:00,0.125,4.24,-1.56,4.52,110.24
